2255,10;1 0,1 1,2 2,1 1,2 2,1 3,1 2,1 3,1 4,3 3,2 4,1 5,1 4,1 3,1 4,2 5,1 2,1 3,1 1,1 0,1 1,1 3,1 2,1 3,2 2,1 3,1 5,2 4,1 5,1 4,4 5,2 6,1 5,1 6,1 5,2 6,1 5,2 4,1 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,11 0,
2265,9;2 0,5 2,1 3,1 2,4 3,4 4,1 3,2 4,2 5,1 4,2 2,1 0,3 2,1 4,1 2,1 4,1 3,2 4,1 5,4 4,3 5,2 6,2 5,1 6,1 5,2 4,1 3,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,12 0,
2274,10;2 0,1 5,1 0,3 2,5 3,1 4,1 3,7 4,1 5,2 3,1 2,2 1,1 3,1 2,1 3,1 2,4 4,3 3,3 4,8 5,1 4,1 3,1 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,12 0,
2284,11;2 0,3 3,1 2,1 3,1 2,2 3,1 4,1 3,2 4,1 5,4 4,2 3,1 4,1 5,1 2,1 3,3 1,1 2,2 3,2 4,1 3,2 2,1 3,1 2,1 3,3 4,3 5,4 4,1 2,3 1,1 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,10 0,
2295,9;2 0,1 2,1 3,2 2,1 3,1 1,4 3,2 4,1 5,4 4,2 3,2 4,1 2,1 3,3 1,1 3,1 4,2 3,1 2,3 1,3 2,3 3,5 4,1 3,2 2,3 1,1 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,9 0,
2304,10;1 0,2 1,1 0,4 2,3 3,1 4,1 3,6 4,3 3,2 1,2 2,2 1,1 4,2 3,1 2,1 1,1 2,2 1,6 2,2 4,2 3,9 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,10 0,
2314,10;4 0,4 2,4 3,6 4,2 3,1 4,1 3,2 2,1 0,2 1,1 2,2 3,1 2,3 1,1 0,1 2,3 1,1 2,2 1,2 2,11 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,10 0,0 0,
2324,9;2 0,2 2,1 3,1 2,1 3,1 2,1 3,1 4,4 3,5 4,1 3,3 2,1 3,1 0,2 2,1 1,1 3,2 1,1 2,3 1,2 2,7 1,1 0,9 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,11 0,
2333,10;1 0,1 1,5 2,1 4,3 3,8 4,2 3,1 2,1 1,2 2,3 3,3 1,2 2,2 1,3 2,13 1,2 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,12 0,0 0,
2343,9;1 0,1 1,1 3,1 2,1 3,1 1,5 3,7 4,3 3,4 2,1 1,2 3,1 1,1 2,1 1,2 2,4 1,1 2,5 1,2 2,7 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,13 0,0 0,
2352,10;1 0,1 2,3 3,1 1,5 3,3 4,1 3,3 4,2 3,1 2,1 3,5 2,2 1,1 3,1 1,2 2,2 1,1 2,1 0,3 1,1 2,1 1,1 2,2 1,1 2,6 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,13 0,
2362,10;2 0,4 3,1 2,2 3,1 4,2 3,7 4,3 3,4 2,3 1,1 0,1 1,1 2,1 1,1 2,2 1,2 2,3 1,2 2,1 1,1 2,4 1,1 2,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,13 0,
2372,10;2 0,1 2,1 4,2 3,1 2,2 3,1 4,2 3,1 5,4 4,1 5,2 4,1 3,1 1,1 3,2 1,2 2,2 1,1 0,1 1,1 2,5 1,1 0,10 1,1 2,1 1,1 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,13 0,
2382,9;2 0,2 3,2 2,6 3,1 4,1 3,3 4,5 3,4 1,2 2,2 1,1 2,10 1,1 2,6 1,2 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,
2391,10;1 0,1 1,1 3,2 4,6 3,1 4,1 5,1 3,3 4,1 5,2 3,1 2,1 3,2 2,2 1,1 2,6 1,1 2,2 1,1 0,1 3,9 1,1 2,1 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,0 0,
2401,10;2 0,1 2,1 3,1 4,2 3,3 4,1 3,3 4,3 3,1 5,1 4,1 3,1 4,2 3,1 2,1 1,1 2,2 1,1 2,3 1,2 2,1 1,1 3,1 2,1 3,3 1,1 2,4 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,0 0,
2411,10;2 0,2 3,1 2,1 3,2 4,3 3,2 4,2 3,1 4,1 3,1 4,1 5,2 3,2 4,1 2,4 1,1 2,2 1,3 2,4 1,1 0,7 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,0 0,
2421,10;2 0,2 3,1 2,1 3,1 4,2 3,1 4,2 3,2 4,2 3,3 4,4 3,1 2,6 1,1 2,11 1,1 0,3 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,0 0,
2431,10;1 0,2 2,7 3,1 4,1 3,1 4,1 3,3 4,1 3,1 5,1 3,1 4,1 3,2 2,4 1,1 0,12 1,2 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,5 0,
2441,10;1 0,1 2,1 3,1 4,6 3,1 5,2 3,1 4,1 3,1 4,1 3,3 4,2 3,4 2,2 1,1 0,3 1,1 2,1 1,2 2,2 1,1 0,4 1,1 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,
2451,10;1 0,1 3,1 2,1 4,1 3,1 2,2 4,2 3,5 4,1 3,1 4,2 3,1 4,1 3,1 2,1 3,4 2,1 0,1 1,1 2,6 1,1 0,2 1,1 0,1 2,5 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,0 0,
2461,10;1 0,1 4,1 3,1 4,1 3,1 4,1 3,1 4,1 3,1 2,1 4,1 3,3 4,1 3,1 4,1 3,2 4,1 3,3 2,11 1,1 0,2 1,1 0,8 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,3 0,0 0,
2471,10;1 0,2 3,1 2,2 3,1 4,1 3,2 4,1 3,1 4,5 3,1 2,3 3,6 2,1 1,1 0,2 2,3 1,1 2,1 0,1 2,3 1,1 0,2 2,1 1,1 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,3 0,0 0,
2481,10;1 0,1 1,1 4,4 3,1 4,2 3,2 4,1 3,2 4,2 3,1 4,1 2,2 3,1 2,1 1,4 2,2 1,1 2,4 1,1 2,1 0,3 1,1 2,2 1,1 2,3 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,0 0,
2491,10;2 0,1 1,1 4,1 3,1 4,1 5,1 4,1 3,1 4,1 5,4 4,5 3,1 2,1 3,1 1,2 2,1 3,4 1,1 2,4 1,1 0,3 1,6 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,0 0,
2501,9;2 0,1 2,2 3,3 4,2 3,1 4,2 5,1 3,1 5,2 3,5 2,2 3,2 2,7 1,1 2,7 1,1 3,2 2,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,
2510,10;1 0,1 4,4 3,2 4,1 3,2 4,1 5,5 4,1 3,1 2,1 3,1 2,1 3,1 2,3 3,2 2,5 1,2 2,1 1,1 0,3 1,4 2,5 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,1 0,
2520,10;1 0,1 3,1 2,1 3,1 4,1 3,2 4,2 3,2 5,1 4,2 2,1 3,1 4,1 2,1 3,1 4,1 3,2 2,2 3,3 2,3 1,1 2,1 0,5 1,1 2,2 1,2 2,1 3,5 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,1 0,
2530,10;1 0,1 3,1 4,1 2,2 3,2 4,1 3,1 4,1 3,1 5,1 3,1 2,1 4,1 2,1 4,1 2,2 4,5 3,4 2,10 1,2 2,1 1,3 2,3 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,2 0,0 0,
2540,10;1 0,3 2,5 3,4 4,1 3,3 4,1 3,2 4,1 2,2 3,2 2,1 3,1 2,2 1,1 0,4 1,1 2,1 1,2 2,1 1,2 2,2 1,4 2,1 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,0 0,
2550,10;1 0,1 2,1 4,3 3,1 4,1 5,2 3,2 5,1 3,1 4,1 5,1 4,1 3,1 2,1 4,1 5,3 3,4 2,1 1,1 2,1 0,13 1,1 2,2 1,1 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,2 0,0 0,
2560,10;1 0,1 3,1 2,1 5,2 3,2 4,1 3,3 4,2 3,1 5,5 4,4 3,1 2,1 3,1 2,1 1,1 2,1 1,1 2,2 1,1 3,2 2,1 1,1 2,1 1,2 2,1 1,1 0,2 2,3 1,15 0,15 0,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,1 0,
2570,10;3 0,2 4,1 5,2 4,1 3,1 4,1 5,1 4,1 3,1 2,1 5,1 6,1 4,1 5,1 2,1 4,1 3,1 2,1 3,6 2,1 1,1 2,3 1,1 2,1 1,1 2,1 1,1 2,1 1,1 2,1 3,5 1,15 0,15 0,1 0,2 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,
2580,9;2 0,1 2,5 4,1 3,1 4,1 5,1 4,1 3,1 4,2 5,2 4,3 3,3 2,1 1,1 2,1 1,2 2,1 1,2 2,9 1,1 2,5 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,3 0,0 0,
2589,11;3 0,1 1,2 3,2 4,1 3,1 4,1 5,1 4,1 3,1 6,1 4,1 5,1 3,2 2,1 3,1 4,1 2,1 3,3 2,2 1,3 2,1 3,2 2,6 1,1 2,1 1,1 2,4 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,3 0,0 0,
2600,9;1 0,2 1,1 2,2 3,1 4,1 5,1 4,2 5,1 4,1 3,2 5,1 4,3 3,1 4,5 2,1 1,1 2,1 1,1 3,3 2,1 3,1 2,3 1,1 2,1 1,1 2,2 1,1 2,1 3,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,4 0,0 0,
2609,10;1 0,1 2,1 1,1 3,5 4,2 5,2 3,1 5,2 4,1 3,4 2,2 3,4 2,2 1,6 2,10 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,5 0,0 0,
2619,10;2 0,2 2,1 3,1 4,2 5,2 4,1 5,2 3,3 5,2 4,1 1,2 2,2 3,1 2,1 1,2 2,1 1,5 2,1 1,1 3,2 1,1 2,2 1,2 2,3 1,1 0,1 1,1 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,1 0,
2629,10;1 0,1 1,2 2,1 3,3 4,1 5,2 4,1 3,1 4,3 5,1 4,1 3,1 1,1 2,1 1,1 2,1 3,3 2,1 1,8 2,3 1,1 2,6 1,3 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,1 0,
2639,10;2 0,1 2,1 3,2 4,3 5,1 4,1 5,2 3,1 5,1 4,2 5,3 2,2 3,2 2,1 1,1 3,7 2,5 1,1 2,6 1,2 0,1 1,1 4,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,1 0,
2649,10;1 0,1 3,1 2,1 3,2 4,1 5,1 4,1 5,1 4,2 3,1 4,2 5,1 3,2 2,1 3,1 2,2 3,3 2,2 3,7 2,1 1,1 2,1 1,1 0,4 1,1 0,3 1,1 0,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,2 0,
2659,10;2 0,1 2,1 3,3 4,2 5,2 4,1 3,1 2,1 5,2 4,2 3,1 4,1 2,1 3,3 2,1 1,2 3,2 2,2 1,4 2,1 1,1 2,8 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,5 0,
2669,9;2 0,1 1,2 4,1 5,1 4,1 5,5 4,2 5,2 4,1 3,1 2,1 3,1 2,1 1,2 2,1 3,1 2,1 3,1 2,1 1,2 2,1 1,3 2,1 1,2 2,8 1,4 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,
2678,10;1 0,1 1,1 2,1 3,1 5,2 4,1 5,1 4,1 3,1 4,1 5,1 4,1 5,1 3,2 5,3 3,2 2,1 1,2 2,1 1,9 2,1 1,2 2,2 1,1 2,6 1,3 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,
2688,10;2 0,1 2,1 5,1 4,1 5,3 4,1 3,1 5,4 3,1 5,1 2,2 3,4 2,1 1,4 2,1 1,1 2,1 4,1 2,1 3,4 2,1 1,1 2,8 1,2 0,1 1,1 2,1 3,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,13 0,
2698,10;2 0,3 3,1 5,5 4,2 3,1 4,1 3,1 5,1 3,1 4,1 2,1 4,2 2,1 1,1 2,1 1,9 2,1 1,3 2,1 0,6 1,1 0,1 1,4 0,1 1,11 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,1 0,0 0,
2708,9;2 0,1 2,1 1,1 3,1 4,1 5,1 2,1 4,1 5,2 4,1 2,2 3,1 6,1 4,1 2,2 3,2 2,1 3,1 1,2 2,2 3,9 2,1 1,1 2,5 1,1 0,2 1,4 0,1 1,15 0,4 0,1 3,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,8 0,0 0,
2717,10;2 0,2 2,1 3,2 4,1 3,1 5,3 4,1 3,2 4,1 5,1 4,2 2,1 1,1 3,1 2,1 3,6 2,1 1,5 2,1 1,1 3,8 1,15 0,1 0,1 1,9 0,1 3,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,8 0,
2727,10;1 0,1 2,1 4,1 3,3 4,1 2,3 4,1 3,1 2,1 5,1 4,1 5,1 4,1 3,1 2,1 1,2 2,2 1,4 2,1 3,2 2,2 3,1 1,1 2,4 1,1 2,5 1,5 0,1 1,10 0,1 2,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,3 0,0 0,
2737,9;2 0,1 1,3 4,1 3,1 1,3 4,2 3,2 4,2 5,1 4,2 3,6 2,1 1,3 2,2 3,3 2,1 3,3 2,1 1,1 0,1 1,1 2,2 1,5 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,0 0,
2746,10;2 0,1 3,4 4,1 0,1 4,1 2,1 4,2 3,1 5,5 4,1 3,1 2,1 1,2 2,1 1,1 2,2 1,1 2,1 3,10 2,1 0,1 1,1 3,2 2,1 1,2 0,1 1,1 0,1 1,14 0,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,14 0,
2756,9;2 0,1 1,1 2,1 4,1 3,1 4,3 3,1 4,1 3,1 2,1 5,4 4,2 3,1 2,1 1,2 3,1 2,2 1,3 2,2 1,3 2,1 3,2 2,4 1,1 3,1 2,1 1,15 0,5 0,2 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,13 0,0 0,
2765,10;1 0,2 2,3 4,1 6,1 0,1 5,2 4,1 2,1 3,5 4,1 3,1 4,1 1,2 2,1 3,1 2,1 1,1 2,1 1,1 2,1 3,7 2,2 1,2 2,4 1,1 0,3 1,14 0,1 2,1 0,2 2,1 1,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,15 0,12 0,0 0,
